,Characters,Quotes
586,Huge-assed woman,Theyre on my cell phone too
587,Bender,Madam I believe youre mistaken
588,Bender,Wow that ladys got a huge ass
589,Bender,Those could be anyones thoughts fat ass
590,Randy,The robot has to go
591,Tenant #1,Yeah
592,Tenant #3,Get him out of here
593,Hattie,Well you heard the mob
594,Bender,Fine Come on Fry lets move to that apartment that smelled like a sewer You liked that one right
595,Fry,Its tempting but well I am already kinda settled in here
596,Bender,Or we could live underground with the mutants A little firell show em whos boss
597,Fry,Uh listen is there maybe some way we could do this with you going and me not going
598,Bender,I dont understand
599,Fry,Well you were gonna live in the closet anyway Wont you be just as happy back in your old place
600,Bender,But then we wouldnt be roommates
601,Fry,Ill come visit sometime And you can visit me here
602,Hattie,No he cant
603,Fry,Anyway Im sure itll work out This way well both be happy
604,Bender,Happy Yeah thats Bender Always happy
605,Randy,Hey the TVs back on
606,Preacherbot,We are gathered here to mourn the death of Calculon industrialist private eye friend
607,Calculon,Mind if I give the eulogy
608,Monique,Calculon Youre alive
609,Randy,Calculons back
610,Farnsworth,Right so long
611,Zoidberg,Goodbye
612,Amy,Do you think Calculons evil twin will ever walk again
613,Hermes,I dont know Amy I just dont know
614,Fry,Hey thanks for coming
615,Leela,Fry youre Benders best friend How could you let that mob kick him out
616,Fry,Ah come on Bender loves mobs
617,Leela,Only when hes in them and you know it You really hurt his feelings
618,Fry,Dont girl me with that girl stuff Bender and me are guys Guys dont have feelings
619,Leela,Benders not a guy hes a robot
620,Fry,Same thing
621,Bender,Its so big and empty
622,Bender,My roommates gone And all he left behind was an eyelash and three skin flakes  Oh whats the point
623,Leela,Bender  My God youre a mess
624,Bender,Leave me alone
625,Leela,Look at that five oclock rust Youve been up all night not drinking havent you
626,Bender,Hey What I dont do is none of your business
627,Leela,Please Bender Have some malt liquor If not for yourself then for the people who love you
628,Bender,I hate the people who love me and they hate me
629,Leela,Oh now look Its obvious you miss being Frys roommate But theres got to be a better way to deal with this
630,Bender,Like how Having my antenna removed
631,Leela,Well if that would work
632,Bender,Are you crazy Thats Little Bender youre talking about I cant cut it off Youre not a robot or a man so you wouldnt understand I gotta get out of here
633,Leela,Wait I want you to look me in the eye and promise you wont get behind the wheel without some kind of alcoholic beverage in your hand
634,Bender,I promise nothing
635,Fry,What up
636,Leela,I cant just stand by and be silent about Bender anymore
637,Fry,Silent Youve been meddling for two solid weeks
638,Leela,Well I cant just do that anymore Your best friend is out there somewhere destroying himself
639,Fry,Really I didnt think hed miss this apartment that much
640,Leela,He doesnt care about the apartment he cares about you And you turned your back on him
641,Fry,Oh man I had no idea If only I knew where he was Id go talk to him
642,Fry,Oh stupid TV  Bender Youre blindstinking sober
643,Bender,Thats right Im sober and crazy and I dont know what I might do
644,Fry,Dont do it
645,Bender,I dont know what it is yet Oh yeah now I remember I thought I could live alone but I cant So Im gonna do what it takes to be your roommate again
646,Leela,Bender Stop
647,Fry,Cutting Leelas head off wont solve anything
648,Bender,No Im going to chop off my antenna
649,Fry,Hey yeah That sounds good Can I give you a hand
650,Leela,Fry Dont help him mutilate himself
651,Fry,But its a useless antenna Its not like hes a ham radio or something
652,Bender,Im gonna do it Im really gonna do it Dont try and stop me Here goes
653,Fry,Hey it works The statics gone
654,Human Friend,I hate that this came between us Calculon
655,Calculon,Me too Im filled with a large number of powerful emotions
656,Human Friend,Youre my best friend Im sorry I treated you so badly
657,Calculon,Apology accepted After all youre only human
658,Leela,You guys could learn a lesson from those two
659,Fry,Shes right
660,Bender,Youre my best friend Fry Im sorry I treated you so badly
661,Fry,Apology accepted After all youre only human
662,Leela,Wait a minute You did it all backwards  Oh never mind
663,Fry,Whats wrong
664,Bender,Nothing I guess Im just going to have to get used to being half a robot
665,Fry,Aw this isnt right Listen Bender if we found your antenna could they still reattach it
666,Bender,Maybe If we get it on ice right away
667,Smitty,Bingo
668,URL,You call that an antenna
669,Bender,This time youll have all the human comfort Well get a couple of toilets some food cookers maybe a puppy
670,Fry,Its good to be home
671,Bender,It sure is By the way I saved your stuff
672,Fry,So thats where those skin flakes went Hmm do you think this fruit trees going to get enough light
673,Bender,Theres a window in the closet
674,Fry,This is huge Bender why dont I just live in here
675,Bender,In a closet Oh humans
676,Leela,This place was a great choice The food is amazing And such generous portions
677,Doug,You like the meal just wait until you try these afterdinner mints
678,Leela,You know Doug most guys are put off by my eye Its nice to finally meet someone whos openminded  Ew
679,Fry,What was wrong with your date last night
680,Leela,I dont know Something I couldnt quite put my finger on Possibly his vile lizard tongue
681,Amy,Youre too picky
682,Fry,Yeah If you rule out every guy with a lizard tongue or a low IQ or an explosive violent temper of course youre gonna be lonely
683,Leela,Theres nothing wrong with having high standards Now can we please stop
684,Zoidberg,The female Leelas problem is purely medical Soon she will drop her eggs and they will hatch and all will be well
685,Amy,You just have to give guys a chance Sometimes you meet a guy and think hes a pig but then later you realise he actually has a really good body
686,Leela,Thank you all for the inspiring advice but Im perfectly happy with my life the way it is
687,Bender,That sounds like a cry for help
688,Amy,Lets all take her out tonight Theres lots of great places to meet people
689,Hermes,The Federal Sex Bureau
690,Bender,A saucy puppet show
691,Zoidberg,The rotting carcass of a whale
692,Amy,Hmm Ill pick
693,Amy,Oh wow Its totally retro
694,Fry,Whys everyone wearing those rings
695,Amy,Guh Because nobody wears them anymore Rings are stupid
696,Fry,I think they look cool
697,Amy,Sh Dont let anyone hear you say that
698,Man,Hey did that guy just say rings are cool
699,Amy,Nope he said theyre stupid
700,Man,Cool
701,Amy,So what do you think of that guy by the bar
702,Leela,I dont know Maybe
703,Bender,Forget it hes gay
704,Leela,What How can you tell
705,Bender,I just know these things Ive got what they call gaydar
706,Leela,Theres no such thing
707,Bender,No  Yep Hes gay
708,Amy,Are you sure
709,Bender,Definitely Unless Im getting interference from a gay weather balloon
710,21st-century girl,Youre from the 20th century Thats incredible Im from the 21st century
711,Fry,No way Weve got so much in common
712,21st-century girl,We sure do Remember when those cyborgs enslaved humanity
713,Fry,Uh yeah That rings a bell
714,Amy,This is Bolt Rolands Bolt is a hypersled racer with 10 wins on the procircuit
715,Bolt,Hello beautiful
716,Bender,I think she means 10 wins on the gay circuit
717,Bolt,I wish Those cats can really fly
718,Amy,This is M5438 an entity of pure energy
719,Leela,Thats great really but hes just not what Im looking for
720,M-5438,I understand One day you will evolve beyond your physical body and on that day I hope you will pick up the phone
721,Amy,Youre impossible
722,Bender,Just as well I think he comes from a dimension thats big on musical theatre
723,Fry,Pst I need the apartment tonight Go see a saucy puppet show
724,Bender,Can do
725,The Hip Joint janitor,My my my Whats a beautiful lady like you  Oh my Eurgh Im sorry I thought you had two eyes
726,Bender,So Leela you must have had your pick of the litter last night at closing time
727,Leela,Could you guys please stop talking about my personal life
728,Farnsworth,Yes lets all talk about Leelas personal life later But right now we have business to attend to
729,Fry,A delivery
730,Farnsworth,No A taxdeductible mission of charity
731,Computer Voice,This is Vergon 6
732,Farnsworth,This is Vergon 6
733,Amy,Buh
734,Farnsworth,Its a sunny little doomed planet inhabited by a number of frisky little doomed animals
735,Leela,Animals
736,Farnsworth,Thats right Animals in desperate need of rescue You see Vergon 6 was once filled with a superdense substance known as dark matter each pound of which weighs over ten thousand  pounds
737,Leela,Wait What about the animals
738,Farnsworth,Well dark matter is extremely valuable as starship fuel Thats why it was all mined out leaving the planet completely hollow
739,Leela,Yes but what about the animals
740,Farnsworth,The wha
741,Leela,The animals
742,Farnsworth,I didnt say anything about animals Now it seems that the planet will collapse within three days Incidentally this will kill all the animals
743,Leela,So we have to bring back two of each kind Just like Noahs Ark
744,Bender,Why two  Oh
745,Fry,I bet you Leelas holding out for a nice guy with one eye
746,Bender,Thatll take forever What she oughta do is find a nice guy with two eyes then poke one out
747,Fry,Yeah thatd be a timesaver
748,Leela,Do you mind
749,Bender,Here you go  You can use this as an eyepoker
750,Leela,Thank you But I dont care how many eyes a man has  as long as its less than five All Im looking for is a guy whos adventurous selfconfident
751,Leela,maybe a snappy dresser
752,Zapp,These new uniforms are pretty snappy eh first officer
753,Kif,I suppose Captain Im not as big a fan of velour as you are Now what do you want to do about that unidentified ship
754,Zapp,Destroy them  Mmm Thats got a nice feel to it
755,Zapp,Captains journal
756,Kif,Who are you talking to sir
757,Zapp,You Arent you getting this  We have detected a vessel attempting to break the security cordon around Vergon 6 Im anticipating an allout tactical dogfight followed by a light dinner  ravioli ham sundae bar
758,Leela,Hey look Thats Zapp Brannigans ship
759,Fry,Wow The Zapp Brannigan
760,Leela,Uhhuh
761,Fry,Whos the Zapp Brannigan
762,Kif,Shall I fire on them now sir
763,Zapp,Not yet Kif In the game of chess you can never let your adversary see your pieces  What
764,Leela,They say Zapp Brannigan singlehandedly saved the Octillian System from a horde of rampaging Killbots
765,Fry,Wow
766,Bender,A grim day for robotkind Ah but we can always build more Killbots
767,Leela,Hes the most decorated captain in the whole Democratic Order of Planets
768,Fry,Leelas got a boyfriend
769,Leela,No I dont But I think we ought to meet with him and see if hell help us rescue those animals
770,Bender,Well just in case you guys hit it off youll wanna take this with you
771,Kif,Sir theyre headed straight for us
772,Zapp,A wellcalculated move straight out of Sun Tzus classic text The Art Of War or my own masterwork
773,Kif,Sir theyve docked with us and have come aboard
774,Zapp,Then I have risked all and lost Kif old man Ill be in the escape pod  If that wicker chair I like survives the slaughter have it sent to my PO box
