,Characters,Quotes
514,Leela,Look at yourself. You're a wreck! You've got to find a new place to live.
515,Fry,Is that an invitation?
516,Leela,"Love your optimism, Fry. But seriously, you've got to tell Bender you're moving out."
517,Fry,"Yeah, but he might get kind of upset. I don't think I can do that to him."
518,Bender,"Hey, there's my little space heater."
519,Fry,"Well, I'm moving out!"
520,Bender,What?
521,Fry,"I'm sorry, Bender, but there's just not enough room."
522,Bender,Not enough room? My place is two cubic metres and we only take up 1.5 cubic metres. We've got room for a-whole-nother two-thirds of a person.
523,Leela,What if I just helped the two of you find a bigger apartment?
524,Bender,I don't know. I've got a lot of great memories in my old place.  And now they're gone.
525,Underwater house salesman,"Sure, it ain't one of them la-de-da above-ground places. But if you like dank, hey, forget about it!"
526,Leela,At least it's got a great view.
527,Bender,What the--?
528,Underwater House Salesman,Excuse me. I gotta go change a lightbulb.
529,Leela,Wow! Now this is fantastic!
530,Fry,Hmm. I'm not sure we want to pay for a dimension we're not going to use.
531,Fry,"Well, I give up. What's the catch?"
532,Suspiciously fantastic apartment salesman,"Oh, no catch. Although we 'are technically in New Jersey."
533,Fry,Not one place even remotely liveable.
534,Farnsworth,"Oh, how awful. Did he at least die painlessly? To shreds, you say. Well, how is his wife holding up? To shreds, you say. Very well then.  Sad, sad, terrible, gruesome news about my colleague, Dr. Mbutu."
535,Leela,Was his apartment rent-controlled?
536,Leela,Wow. This is beautiful.
537,Bender,What's with all the crap?
538,Leela,It's not crap.
539,Hattie,Dr. Mbutu collected this crap while he was exploring the watcha-call-it ... universe!
540,Fry,"Well, this place has everything except the only thing I care about"
541,Hattie,"It's got a TV, you young watcha-call-it ... idiot!"
542,Fry,Ooh!
543,Bender,"Whoa, slow down! This place just doesn't feel like home. It just isn't ... cosy.   It's perfect!"
544,Fry,"Man, it's a total sty! For the first time in a thousand years, I feel like I'm home."
545,Bender,"Yeah! It's gonna be fun on the bun! Y'know, Fry, of all the friends I've had, you're the first."
546,Hermes,"Hey, mon!"
547,Leela,"Happy housewarming, Fry!  It's a miniature fruit salad tree."
548,Fry,"Ooh!  Hey, Amy!"
549,Amy,Hey!
550,Farnsworth,"This is for you, Fry  Zevulon the Great. He's teriyaki style."
551,Bender,Wow! Heavy-drinking crowd!  I'd better go out for more beer.
552,Fry,"Hey, hang on, All My Circuits is about to start!"
553,Bender,"I know, but I need alcohol to power up my batteries. If Calculon's wedding doesn't go just right I'll be emotionally and electrically drained."
554,Fry,Hey!
555,Hermes,These are mighty tasty!
556,Zoidberg,Thank you. I made them myself.
557,Fry,Sh! The wedding's about to start!
558,Preacherbot,"If anyone here objects to this union, let them speak now or forever hold their—"
559,Fry,Is he objecting or backing up?
560,Amy,Looks like both.
561,Calculon,"I'm afraid my half-brother is correct. You see, I have a terrible secret and that secret is--"
562,Amy,"Oh, this isn't right."
563,Hermes,"Oh, come on!"
564,Farnsworth,Fix it!
565,Bender,"Hey, what happened to the TV?"
566,Fry,It just went out.
567,Bender,This is an outrage! I'm gonna go yell at the manager!
568,Hermes,Alright!
569,Fry,"Come back, Bender! It's working!"
570,Calculon,"To reiterate, my terrible secret is--"
571,Fry,It's out again.
572,Bender,What? That's the last straw!
573,Fry,It's back on!
574,Hattie,Pardon me. I don't mean to pry into what you're doing in here with the crab and the one-eyed lady and the Chinese girl but everyone on this floor is having trouble with their TV reception.
575,Bender,Yeah! And you'd better get rid of whatever's causing it or we're outta this dump!
576,Hattie,"Relax, sonny. This kajigger'll find the source of the interference."
577,Tenant #1,What's going on?
578,Tenant #2,We want our TV back!
579,Hattie,There's your problem.
580,Amy,"Oh, my God! Bender, it's your thingy!"
581,Randy,Then get rid of it!
582,Tenant #1,Get out!
583,Bender,You people are nuts. My antenna never interfered with my old TV.
584,Leela,You had cable. This is satellite.
585,Farnsworth,Obviously your thoughts are being transmitted on the same frequency.
586,Huge-assed woman,They're on my cell phone too.
587,Bender,"Madam, I believe you're mistaken!"
588,Bender,"Wow, that lady's got a huge ass!"
589,Bender,"Those could be anyone's thoughts, fat ass!"
590,Randy,The robot has to go!
591,Tenant #1,Yeah.
592,Tenant #3,Get him out of here!
593,Hattie,"Well, you heard the mob!"
594,Bender,"Fine! Come on, Fry, let's move to that apartment that smelled like a sewer. You liked that one, right?"
595,Fry,"It's tempting, but, well, I am already kinda settled in here."
596,Bender,Or we could live underground with the mutants. A little fire'll show 'em who's boss!
597,Fry,"Uh, listen, is there maybe some way we could do this with you going and me not going?"
598,Bender,I don't understand.
599,Fry,"Well, you were gonna live in the closet anyway. Won't you be just as happy back in your old place?"
600,Bender,"But, then we wouldn't be roommates."
601,Fry,I'll come visit sometime. And you can visit me here.
602,Hattie,No he can't.
603,Fry,"Anyway, I'm sure it'll work out. This way we'll both be happy."
604,Bender,"Happy. Yeah, that's Bender. Always happy."
605,Randy,"Hey, the TV's back on!"
606,Preacherbot,"We are gathered here to mourn the death of Calculon; industrialist, private eye, friend."
607,Calculon,Mind if I give the eulogy?
608,Monique,Calculon! You're alive!
609,Randy,Calculon's back!
610,Farnsworth,"Right, so long."
611,Zoidberg,Goodbye.
612,Amy,Do you think Calculon's evil twin will ever walk again?
613,Hermes,"I don't know, Amy. I just don't know."
614,Fry,"Hey, thanks for coming."
615,Leela,"Fry, you're Bender's best friend. How could you let that mob kick him out?"
616,Fry,"Ah, come on. Bender loves mobs."
617,Leela,Only when he's in them and you know it. You really hurt his feelings.
618,Fry,Don't girl me with that girl stuff. Bender and me are guys. Guys don't have feelings.
619,Leela,"Bender's not a guy, he's a robot."
620,Fry,Same thing.
621,Bender,It's so big and empty.
622,Bender,"My roommate's gone. And all he left behind was an eyelash and three skin flakes.  Oh, what's the point?"
623,Leela,"Bender?  My God, you're a mess!"
624,Bender,Leave me alone!
625,Leela,"Look at that five o'clock rust. You've been up all night not drinking, haven't you?"
626,Bender,Hey. What I don't do is none of your business.
627,Leela,"Please, Bender. Have some malt liquor. If not for yourself then for the people who love you."
628,Bender,I hate the people who love me and they hate me.
629,Leela,"Oh, now look. It's obvious you miss being Fry's roommate. But there's got to be a better way to deal with this."
630,Bender,Like how? Having my antenna removed?
631,Leela,"Well, if that would work."
632,Bender,Are you crazy? That's Little Bender you're talking about. I can't cut it off. You're not a robot or a man so you wouldn't understand. I gotta get out of here.
633,Leela,Wait! I want you to look me in the eye and promise you won't get behind the wheel without some kind of alcoholic beverage in your hand.
634,Bender,I promise nothing!
635,Fry,What up?
636,Leela,I can't just stand by and be silent about Bender anymore.
637,Fry,Silent? You've been meddling for two solid weeks.
638,Leela,Well I can't just do that anymore. Your best friend is out there somewhere destroying himself.
639,Fry,Really? I didn't think he'd miss this apartment that much.
640,Leela,"He doesn't care about the apartment, he cares about you. And you turned your back on him."
641,Fry,"Oh, man. I had no idea. If only I knew where he was I'd go talk to him."
642,Fry,"Oh, stupid TV!  Bender! You're blind-stinking sober!"
643,Bender,That's right! I'm sober and crazy and I don't know what I might do!
644,Fry,Don't do it!
645,Bender,"I don't know what it is yet. Oh, yeah, now I remember. I thought I could live alone, but I can't. So, I'm gonna do what it takes to be your roommate again."
646,Leela,Bender! Stop!
647,Fry,Cutting Leela's head off won't solve anything!
648,Bender,"No, I'm going to chop off my antenna."
649,Fry,"Hey, yeah! That sounds good. Can I give you a hand?"
650,Leela,Fry! Don't help him mutilate himself.
651,Fry,But it's a useless antenna. It's not like he's a ham radio or something.
652,Bender,I'm gonna do it! I'm really gonna do it! Don't try and stop me! Here goes.
653,Fry,"Hey, it works! The static's gone."
654,Human Friend,"I hate that this came between us, Calculon."
655,Calculon,Me too. I'm filled with a large number of powerful emotions.
656,Human Friend,You're my best friend. I'm sorry I treated you so badly.
657,Calculon,"Apology accepted. After all, you're only human."
658,Leela,You guys could learn a lesson from those two.
659,Fry,She's right.
660,Bender,"You're my best friend, Fry, I'm sorry I treated you so badly."
661,Fry,"Apology accepted. After all, you're only human."
662,Leela,"Wait a minute! You did it all backwards.  Oh, never mind!"
663,Fry,What's wrong?
664,Bender,Nothing. I guess I'm just going to have to get used to being half a robot.
665,Fry,"Aw, this isn't right. Listen, Bender, if we found your antenna could they still reattach it?"
666,Bender,Maybe. If we get it on ice right away.
667,Smitty,Bingo!
668,URL,You call that an antenna?
669,Bender,"This time, you'll have all the human comfort. We'll get a couple of toilets, some food cookers, maybe a puppy."
670,Fry,It's good to be home.
671,Bender,"It sure is. By the way, I saved your stuff."
672,Fry,"So that's where those skin flakes went. Hmm, do you think this fruit tree's going to get enough light?"
673,Bender,There's a window in the closet.
674,Fry,"This is huge! Bender, why don't I just live in here?"
675,Bender,"In a closet? Oh, humans!"
676,Leela,This place was a great choice. The food is amazing. And such generous portions.
677,Doug,You like the meal just wait until you try these after-dinner mints.
678,Leela,"You know, Doug, most guys are put off by my eye. It's nice to finally meet someone who's open-minded.  Ew!"
679,Fry,What was wrong with your date last night?
680,Leela,I don't know. Something I couldn't quite put my finger on. Possibly his vile lizard tongue.
681,Amy,You're too picky.
682,Fry,"Yeah. If you rule out every guy with a lizard tongue or a low I.Q. or an explosive violent temper, of course you're gonna be lonely."
683,Leela,There's nothing wrong with having high standards. Now can we please stop--
684,Zoidberg,The female Leela's problem is purely medical. Soon she will drop her eggs and they will hatch and all will be well.
685,Amy,"You just have to give guys a chance. Sometimes you meet a guy and think he's a pig, but then later you realise he actually has a really good body."
686,Leela,"Thank you all for the inspiring advice, but I'm perfectly happy with my life the way it is."
687,Bender,That sounds like a cry for help.
688,Amy,Let's all take her out tonight. There's lots of great places to meet people.
689,Hermes,The Federal Sex Bureau.
690,Bender,A saucy puppet show.
691,Zoidberg,The rotting carcass of a whale.
692,Amy,"Hmm, I'll pick!"
693,Amy,"Oh, wow! It's totally retro!"
694,Fry,Why's everyone wearing those rings?
695,Amy,Guh! Because nobody wears them anymore! Rings are stupid!
696,Fry,I think they look cool.
697,Amy,Sh! Don't let anyone hear you say that!
698,Man,"Hey, did that guy just say rings are cool?"
699,Amy,"Nope, he said they're stupid."
700,Man,Cool!
701,Amy,So what do you think of that guy by the bar?
702,Leela,I don't know. Maybe?
703,Bender,"Forget it, he's gay."
704,Leela,What? How can you tell?
705,Bender,I just know these things. I've got what they call gaydar.
706,Leela,There's no such thing.
707,Bender,No?  Yep! He's gay!
708,Amy,Are you sure?
709,Bender,Definitely. Unless I'm getting interference from a gay weather balloon.
710,21st-century girl,You're from the 20th century? That's incredible! I'm from the 21st century.
711,Fry,No way! We've got so much in common.
712,21st-century girl,We sure do. Remember when those cyborgs enslaved humanity?
713,Fry,"Uh, yeah! That rings a bell."
714,Amy,This is Bolt Rolands. Bolt is a hyper-sled racer with 10 wins on the pro-circuit.
715,Bolt,"Hello, beautiful!"
716,Bender,I think she means 10 wins on the gay circuit.
717,Bolt,I wish! Those cats can really fly.
718,Amy,"This is M5438, an entity of pure energy."
719,Leela,"That's great, really, but he's just not what I'm looking for."
720,M-5438,"I understand. One day you will evolve beyond your physical body, and on that day I hope you will pick up the phone."
721,Amy,You're impossible.
722,Bender,Just as well; I think he comes from a dimension that's big on musical theatre.
723,Fry,Pst. I need the apartment tonight. Go see a saucy puppet show.
724,Bender,Can do!
725,The Hip Joint janitor,"My, my, my! What's a beautiful lady like you—  Oh, my! Eurgh! I'm sorry, I thought you had two eyes."
726,Bender,"So, Leela, you must have had your pick of the litter last night at closing time."
727,Leela,Could you guys please stop talking about my personal life?
728,Farnsworth,"Yes, let's all talk about Leela's personal life later. But right now we have business to attend to."
729,Fry,A delivery?
