,Characters,Quotes
486,FRY,What are the cigars for?
487,BENDER,They make me look cool.
488,FRY,I can't believe they threw me out like that. I must have been really acting like a jerk.
489,BENDER,"Yeah, but everybody's a jerk. You, me, this jerk.  That's my philosophy. So, where you gonna stay?"
490,FRY,I don't know. Do refrigerators still come in cardboard boxes?
491,BENDER,"Yeah, but the rents are outrageous. Why don't you just come move in with me?"
492,FRY,Really? That'd be great! You sure I won't be imposing?
493,BENDER,"Nah, I've always wanted a pet."
494,BENDER,Here we are. Your new home.
495,FRY,"Cool! Y'know, I've never even seen a robot's apartment before."
496,BENDER,"Come on in, I'll give you the tour!"
497,BENDER,"Let's see, where to start. OK, this is the TV area, that over there's the breakfast nook, and over here is where you'll be living which is great because, until now, it's just been wasted space."
498,FRY,It's kinda cramped in here. I don't even have room to hang my clothes.
499,BENDER,"Look, pal, you've only got one set of clothes and you're not taking them off while I'm here. Well, I'm bushed. G'night."
500,FRY,"Wait, Bender. Bender?"
501,BENDER,(sleep-talking) Kill all humans...kill all humans...must kill all the humans.
502,FRY,"Bender, wake up!"
503,BENDER,I was having the most wonderful dream. I think you were in it.
504,FRY,"Uh, listen, Bender, uh, where's your bathroom?"
505,BENDER,Bath what?
506,FRY,Bathroom.
507,BENDER,What room?
508,FRY,Bathroom!
509,BENDER,What what?
510,FRY,"Ah, never mind!"
511,BENDER,"(sleep-talking) Hey, sexy mama...wanna kill all the humans?"
512,LEELA,We sure are cheerful this morning.
513,BENDER,"Yeah, this past week with Fry's been a blast! Y'know, beneath this warm, sunny exterior, beats the cold, mechanical heart of a robot."
514,LEELA,What happened to you?
515,FRY,"Oh, it's Bender's apartment. He put in carpeting yesterday so now my head hits the ceiling. Hey, do you realise you're standing at a weird angle?  Now you're OK."
516,LEELA,Look at yourself. You're a wreck! You've got to find a new place to live.
517,FRY,(sexily) Is that an invitation?
518,LEELA,"Love your optimism, Fry. But seriously, you've got to tell Bender you're moving out."
519,FRY,"Yeah, but he might get kind of upset. I don't think I can do that to him."
520,BENDER,"Hey, there's my little space heater."
521,FRY,"Well, I'm moving out!"
522,BENDER,What?!
523,FRY,"I'm sorry, Bender, but there's just not enough room."
524,BENDER,Not enough room? My place is two cubic metres and we only take up 1.5 cubic metres. We've got room for a whole nother two-thirds of a person.
525,LEELA,What if I just helped the two of you find a bigger apartment?
526,BENDER,I don't know. I've got a lot of great memories in my old place.  And now they're gone.
527,LANDLORD #1,"Sure, it ain't one of them la-de-da above-ground places. But if you like dank, hey, forget about it!"
528,LEELA,At least it's got a great view.
529,BENDER,What the?
530,LANDLORD #1,"Excuse me, I gotta go change a lightbulb."
531,LEELA,Wow! Now this is fantastic!
532,FRY,"Hmm, I'm not sure we want to pay for a dimension we're not going to use."
533,FRY,"Well, I give up. What's the catch?"
534,LANDLORD #3,"Oh, no catch. Although we are technically in New Jersey."
535,FRY,Not one place even remotely liveable.
536,FARNSWORTH,"Oh, how awful. Did he at least die painlessly...? To shreds, you say. Well, how is his wife holding up...? To shreds, you say. Very well then.  Sad, sad, terrible, gruesome news about my colleague, Dr. Mobootu."
537,LEELA,Was his apartment rent-controlled?
538,LEELA,"Wow, this is beautiful."
539,BENDER,What's with all the crap?
540,LEELA,It's not crap.
541,HATTIE,Dr. Mobootu collected this crap while he was exploring the watcha-call-it...universe!
542,FRY,"Well, this place has everything except the only thing I care about: A TV."
543,HATTIE,"It's got a TV, you young watcha-call-it...idiot!"
544,TV.],
545,FRY,Ooh!
546,BENDER,"Whoa, slow down! This place just doesn't feel like home. It just isn't...cosy. Ahh, I can barely move.   It's perfect!"
547,FRY,"Man, it's a total sty! For the first time in a thousand years, I feel like I'm home."
548,BENDER,"Yeah! It's gonna be fun on the bun! Y'know Fry, of all the friends I've had, you're the first."
549,HERMES,"Hey, mon!"
550,LEELA,"Happy housewarming, Fry!  It's a miniature fruit salad tree."
551,FRY,"Ooh!  Hey, Amy!"
552,AMY,Hey!
553,FARNSWORTH,"This is for you, Fry  Zevulon the Great. He's teriyaki style."
554,BENDER,"Wow, heavy drinking crowd!  I'd better go out for more beer."
555,FRY,"Hey, hang on, All My Circuits is about to start!"
556,BENDER,"I know, but I need alcohol to power up my batteries. If Calculon's wedding doesn't go just right I'll be emotionally and electrically drained."
557,FRY,Hey!
558,HERMES,These are mighty tasty!
559,ZOIDBERG,"Thank you, I made them myself."
560,FRY,"Shh, the wedding's about to start!"
561,PRIESTBOT,"If anyone here objects to this union, let them speak now or forever hold their --"
562,FRY,Is he objecting or backing up?
563,AMY,Looks like both.
564,CALCULON,"I'm afraid my half-brother is correct. You see, I have a terrible secret and that secret is --"
565,AMY,"Oh, this isn't right."
566,HERMES,"Oh, come on!"
567,FARNSWORTH,Fix it!
568,BENDER,Hey what happened to the TV?
569,FRY,It just went out.
570,BENDER,This is an outrage! I'm gonna go yell at the manager!
571,HERMES,Alright!
572,FRY,"(shouting) Come back, Bender, its working!"
573,CALCULON,"To reiterate, my terrible secret is --"
574,FRY,It's out again.
575,BENDER,What? That's the last straw!
576,FRY,It's back on!
577,HATTIE,Pardon me. I don't mean to pry into what you're doing in here with the crab and the one-eyed lady and the Chinese girl but everyone on this floor is having trouble with their TV reception.
578,BENDER,Yeah! And you'd better get rid of whatever's causing it or we're outta this dump!
579,HATTIE,"Relax, sonny. This kajigger'll find the source of the interference."
580,TENANT #1,What's going on?
581,TENANT #2,We want our TV back!
582,HATTIE,There's your problem.
583,AMY,"Oh, my God, Bender, it's your thingy!"
584,RANDY,Then get rid of it!
585,TENANT #1,Get out!
586,BENDER,You people are nuts. My antenna never interfered with my old TV.
587,LEELA,You had cable. This is satellite.
588,FARNSWORTH,Obviously your thoughts are being transmitted on the same frequency.
589,TENANT #2,They're on my cell phone too.
590,BENDER,"Madam, I believe you're mistaken!"
591,BENDER,"Wow, that lady's got a huge ass!"
592,BENDER,"Those could be anyone's thoughts, fat ass!"
593,RANDY,The robot has to go!
594,TENANT #1,Yeah.
595,TENANT #3,Get him out of here!
596,HATTIE,"Well, you heard the mob!"
597,BENDER,"Fine! Come on, Fry, let's move to that apartment that smelled like a sewer. You liked that one, right?"
598,FRY,"It's tempting, but, well, I am already kinda settled in here."
599,BENDER,Or we could live underground with the mutants. A little fire'll show 'em who's boss!
600,FRY,"Uh, listen, is there maybe some way we could do this with you going and me not going?"
601,BENDER,I don't understand.
602,FRY,"Well, you were gonna live in the closet anyway. Won't you be just as happy back in your old place?"
603,BENDER,"But, then we wouldn't be roommates."
604,FRY,I'll come visit sometime. And you can visit me here.
605,HATTIE,No he can't.
606,FRY,"Anyway, I'm sure it'll work out. This way we'll both be happy."
607,BENDER,"(downbeat) Happy. Yeah, that's Bender. Always happy."
608,RANDY,"Hey, the TV's back on!"
609,PRIESTBOT,"We are gathered here to mourn the death of Calculon; Industrialist, private eye, friend."
610,CALCULON,Mind if I give the eulogy?
611,MONIQUE,Calculon! You're alive!
612,RANDY,Calculon's back!
613,FARNSWORTH,"Right, so long."
614,ZOIDBERG,Goodbye.
615,AMY,(crying) Do you think Calculon's evil twin will ever walk again?
616,HERMES,"I don't know, Amy. I just don't know."
617,FRY,"Hey, thanks for coming."
618,LEELA,"Fry, you're Bender's best friend. How could you let that mob kick him out?"
619,FRY,"Ah, come on. Bender loves mobs."
620,LEELA,Only when he's in them and you know it. You really hurt his feelings.
621,FRY,Don't girl me with that girl stuff. Bender and me are guys. Guys don't have feelings.
622,LEELA,"Bender's not a guy, he's a robot."
623,FRY,Same thing.
624,BENDER,It's so big and empty.
625,BENDER,"My roommate's gone. And all he left behind was an eyelash and three skin flakes.  Oh, what's the point?!"
626,LEELA,"Bender?  My God, you're a mess!"
627,BENDER,Leave me alone!
628,LEELA,"Look at that five o'clock rust. You've been up all night not drinking, haven't you?"
629,BENDER,Hey. What I don't do is none of your business.
630,LEELA,"Please, Bender. Have some malt liquor. If not for yourself then for the people who love you."
631,BENDER,I hate the people who love me and they hate me.
632,LEELA,"Oh, now look. It's obvious you miss being Fry's roommate. But there's got to be a better way to deal with this."
633,BENDER,Like how? Having my antenna removed?
634,LEELA,"Well, if that would work."
635,BENDER,Are you crazy? That's Little Bender you're talking about. I can't cut it off. You're not a robot or a man so you wouldn't understand. I gotta get out of here.
636,LEELA,Wait! I want you to look me in the eye and promise you won't get behind the wheel without some kind of alcoholic beverage in your hand.
637,BENDER,I promise nothing!
638,FRY,What up?
639,LEELA,I can't just stand by and be silent about Bender anymore.
640,FRY,Silent? You've been meddling for two solid weeks.
641,LEELA,Well I can't just do that anymore. Your best friend is out there somewhere destroying himself.
642,FRY,Really? I didn't think he'd miss this apartment that much.
643,LEELA,"He doesn't care about the apartment, he cares about you. And you turned your back on him."
644,FRY,"Oh, man. I had no idea. If only I knew where he was I'd go talk to him."
645,FRY,"Oh, stupid TV!  Bender! You're blind stinking sober!"
646,BENDER,That's right! I'm sober and crazy and I don't know what I might do!
647,FRY,Don't do it!
648,BENDER,"I don't know what it is yet. Oh, yeah, now I remember. I thought I could live alone, but I can't. So, I'm gonna do what it takes to be your roommate again."
649,LEELA,Bender! Stop!
650,FRY,Cutting Leela's head off won't solve anything!
651,BENDER,"No, I'm going to chop off my antenna."
652,FRY,"Hey, yeah! That sounds good. Can I give you a hand?"
653,LEELA,"Fry, don't help him mutilate himself."
654,FRY,But it's a useless antenna. It's not like he's a ham radio or something.
655,BENDER,I'm gonna do it! I'm really gonna do it! Don't try and stop me! Here goes.
656,FRY,"Hey, it works! The static's gone."
657,HUMAN FRIEND,"I hate that this came between us, Calculon."
658,CALCULON,Me too. I'm filled with a large number of powerful emotions.
659,HUMAN FRIEND,You're my best friend. I'm sorry I treated you so badly.
660,CALCULON,"Apology accepted. After all, you're only human."
661,LEELA,You guys could learn a lesson from those two.
662,FRY,She's right.
663,BENDER,"You're my best friend, Fry, I'm sorry I treated you so badly."
664,FRY,"Apology accepted. After all, you're only human."
665,LEELA,"Wait a minute! You did it all backwards. Fry's the one who should be......Oh, never mind!"
666,FRY,What's wrong?
667,BENDER,Nothing. I guess I'm just going to have to get used to being half a robot.
668,FRY,"Aww, this isn't right. Listen, Bender, if we found your antenna could they still reattach it?"
669,BENDER,Maybe. If we get it on ice right away.
670,SMITTY,Bingo!
671,URL,You call that an antenna?
672,BENDER,"This time, you'll have all the human comfort. We'll get a couple of toilets, some food cookers, maybe a puppy."
673,FRY,It's good to be home.
674,BENDER,"It sure is. By the way, I saved your stuff."
675,FRY,"So that's where those skin flakes went. Hmm, do you think this fruit tree's going to get enough light?"
676,BENDER,There's a window in the closet.
677,FRY,"This is huge! Bender, why don't I just live in here?"
678,BENDER,"In a closet? Oh, humans!"
679,THE END,
680,"""LOVE'S LABOURS LOST IN SPACE""",
681,LEELA,This place was a great choice. The food is amazing. And such generous portions.
682,DOUG,You like the meal just wait until you try these after dinner mints.
683,LEELA,"You know, Doug, most guys are put off by my eye. It's nice to finally meet someone who's open-minded.  Ew!"
684,FRY,What was wrong with your date last night?
685,LEELA,I don't know. Something I couldn’t quite put my finger on. Possibly his vile lizard tongue.
686,AMY,You're too picky.
687,FRY,"Yeah. If you rule out every guy with a lizard tongue or a low I.Q. or an explosive violent temper, of course you're gonna be lonely."
688,LEELA,There's nothing wrong with having high standards. Now can we please stop --
689,ZOIDBERG,The female Leela's problem is purely medical. Soon she will drop her eggs and they will hatch and all will be well.
690,AMY,You just have to give guys a chance. Sometimes you meet a guy and think he's a pig. But then later you realise he actually has a really good body.
691,LEELA,"Thank you all for the inspiring advice, but I'm perfectly happy with my life the way it is."
692,BENDER,That sounds like a cry for help.
693,AMY,Let's all take her out tonight. There's lots of great places to meet people.
694,HERMES,The Federal Sex Bureau.
695,BENDER,A saucy puppet show.
696,ZOIDBERG,The rotting carcass of a whale.
697,AMY,"Hmm, I'll pick!"
698,AMY,"Oh, wow, it's totally retro."
699,FRY,Why's everyone wearing those rings?
700,AMY,Guh! Because nobody wears them anymore! Rings are stupid!
701,FRY,I think they look cool.
702,AMY,Shh! Don't let anyone hear you say that!
703,MAN,"Hey, did that guy just say rings are cool?"
704,AMY,"Nope, he said they're stupid."
705,MAN,Cool!
706,AMY,So what do you think of that guy by the bar?
707,LEELA,I don't know. Maybe?
708,BENDER,"Forget it, he's gay."
709,LEELA,What?! How can you tell?
710,BENDER,I just know these things. I've got what they call gaydar.
