,Characters,Quotes
492,Farnsworth,"So tell us Fry. If Bender killed you centuries ago, how in Satan's glorious name did you return?"
493,Fry,"Ohh, it's an astonishing tale of [[Coinage|incredibleness[[. It all began when I went back in time."
494,Farnsworth,Duhhh.
495,Fry,"Hey, Mr. Panucci, I'm back from that delivery to the cryogenic lab."
496,Panucci,Great. I'll put you on the cover of Big Whoop magazine!
497,Fry,"Mmmm, I'm starving. Can I have a slice?"
498,Panucci,Help yourself. Cash up front.
499,H.G. Blob,This note is legal tender.
500,Fry,"Unfortunately, I had no money from that era. But that's when it hit me - I knew where to find free pizza."
501,Fry,"Ohh, ice cold."
502,Fry,That's when it hit me again ...
503,Fry,But an hour ago this pizza's still lukewarm.  Zero zero one one zero ...
504,Bender-2,"Explosion in seven, six ..."
505,Fry-2,It'll be a cold day in hell my friend.
506,Bender-2,"Hey, I'm supposed to be the one saying cool things!"
507,Fry,"Nice kick, me."
508,Fry-2,Thanks. What are you doing here?
509,Fry,"One hour from now, I travel back in time for free pizza."
510,Fry-2,But Nibbler said not to use the time code.
511,Fry,"Fine, Mr. Responsible, don't use the code. Mmmmm. That pizza sure was good."
512,Fry-2,You pig.
513,Fry,Whatever.
514,Fry,That's when it hit me yet a third time ...
515,Fry,"You idiot, frozen me's still got a wallet full of old timey money."
516,Fry,"Yuck, I touched my own butt."
517,Fry,So I unfroze ten minutes ago and I walked over here and then it was now and then I don't know what happened.
518,Bender,"Well, I'm glad you're alive, but I don't want people to say I'm incompetent so I better kill you again. Hold still."
519,Farnsworth,Bender! Stop killing for a minute. The Fry you murdered was doomed anyway. See?
520,Bender,What'd ya got there? Numbers?
521,Farnsworth,"When the time code duplicates a living thing, the copy is always doomed. And that includes flabby Jamaican potbellies."
522,Hermes,Kiss my front butt.
523,Fry,So my copy lives twelve years before Bender murdered him?
524,Bender,Brutally murdered.
525,Fry,I wonder what his life was like?
526,Scruffy,I guess we'll never know.
527,Zoidberg,Or will we?
528,Scruffy,Nope.
529,Transition Announcer,"They won't know, but you will. Lucky you."
530,Fry-2,"Oh hey Mr. Panucci, I'm back from the delivery to the cryogenic lab."
531,Panucci,I know. I read about it in Big Whoop magazine.
532,Fry-2,So ... uh ... my girlfriend kicked me out. Can I rent the upstairs storage room?
533,Panucci,"The upstairs storage?  I like you kid. Your lousy life makes me feel good about myself. The room's yours. Here, take some rat spray for the meat ball hamper."
534,Hermes,"Happy day, mon! It's good to have you back."
535,Nibbler,"Indeed, but the scammers will soon sprunje the code again. We must remove the time tattoo at once, and as painlessly as possible."
536,Lars,"Hurry, they're coming."
537,Nibbler,"There, the code is gone. I saved the space-time continuum and forty percent of your rectum."
538,Bubblegum,That's all you need.
539,Nudar,I sprunje code.
540,Nibbler,"Too late, Nudar. I've wiped Fry's butt clean."
541,Nudar,We'll see about that.
542,Fleb,Nothing boss. We sprunjed his ass inside and out.
543,Schlump,The only information we found was a hair shaped like the number six.
544,Nudar,"mmm. Nine. Alright, let him go, I guess the time code really is gone."
545,Fry,"Thank god. The present may stink, but at least now we can look forward to a better yesterday."
546,Fry-2,"I'm sorry Leela, I can't keep living in the past, by which I mean the future. I'll always love you, but I've got to move on and find my life's purpose."
547,TV Anchorman,... and that how Bundles the monkey finally found a friend.
548,Fry-2,I miss Morbo.
549,TV Anchorman,"And finally tonight on the late, cute animal news, a story that will really tug your heartstrings, way more than bundles, the doll-raping monkey. It's the tale of lonely Leelu, the little orphan narwhal."
550,Fry-2,Awww.
551,Dr. Schlovinowitz,"Leelu is a rare, toothed female narwhal who got disoriented and washed up in Atlantic City, as we all do from time to time. But without a mother, she's lost the will to eat.  Come on, take a sip."
552,Fry-2,I know how to make things eat. Maybe this is my purpose in life.
553,Fry,"Hi, I'd like to apply for a job working with Leelu."
554,Dr. Schlovinowitz,"Question number one, do you have any experience working with marine mammals?"
555,Fry-2,"No, but I think they're pretty neat."
556,Dr. Schlovinowitz,"That answers question number two. Question number three, do you know where the door is or would you prefer to be kicked out?"
557,Fry-2,I don't know. I guess kicked out.
558,Fry-2,"Hiya girl. My name's Fry, and I think you're a cutie 'cause I like things that have only one thing instead of two things."
559,Dr. Schlovinowitz,"Holy mackerel, she's eating whole mackerel. I don't know what your secret is but if you'll work for minimum wage you can start tomorrow."
560,Fry-2,"If I work of less than minimum, can I start today?"
561,Dr. Schlovinowitz,I don't see why not.
562,Morbo,"In business news, the weak and gullible inhabitants of Earth were plunged into economic depression today as the scammer aliens finished stealing every item of value, including ownership of this station."
563,Linda,
564,Nudar,Tough times earth chumps. We're repossessing your TV. Seems you can't afford it now that you're unemployed.
565,Zoidberg,We're not unemplo --
566,Lars,I love the hard museum at night. It's where I come to be alone.
567,Heads,Hi Lars.
568,De Gaulle,"Ah, Lars and la belle Leela. I trust you brought some haute cuisine for an old Frenchman."
569,Lars,"You're favorite General, Torgo's Executive Powder."
570,De Gaulle,Mmmm. Magnifique.
571,Lars,"Come on Leela, let me show you the hall of screaming skulls."
572,Leela,It's so romantic.
573,Lars,What's wrong? Is the screaming depressing you?
574,Leela,It's just ... my life is changing so fast. I don't know who I am anymore.
575,Lars,I know who you are. You're the woman I've been waiting for all my life.
576,Leela,Let's go to my place.
577,Lars,I ... like what you've done with it.
578,Leela,"""All tenants evicted, signed new owners""?"
579,Nudar,"That would be us, dump cakes. We're buying the whole city and turning it into a private panda hunting reserve.  Na-na-na!!"
580,Leela,There aren't any Pandas in New New York.
581,Schlump,"Back it up, Sal!"
582,Amy,"Look at us, living like trash eating bums in an alley now."
583,Zoidberg,Yes. Now.
584,Tinny Tim,"And on Xmas eve, the most wonderful night of the  ooofff."
585,Bender,Oops.
586,Farnsworth,"Well, at least we have each other, so it truly is the worst Xmas ever."
587,Hermes,Santa!
588,"""'Santa","Ah, the Planet Express crew. According to my list  you've all been very naughty. I'll be back for you after I collect my milk and cookies from starving orphans."
589,Fry,That's it. I don't see how things could get any worse.
590,Bender,We could sing.
591,Farnsworth,I'd rather kill myself.
592,Amy,Why not do both?
593,Farnsworth,"Oh, very well."
594,Nudar,Neh!
595,Leela,Lars brought me candy.
596,"Fry, Amy, Zoidberg, Bender, Tinny Tim, and Nibbler",Cram it down and shut the hell up!
597,Hermes,I can't compete with that.
598,Leela,Lars says I'm dreamy.
599,"Fry, Zoidberg, Amy, Tinny Tim, Bender, Farnsworth",Who the hell cares?
600,Santa,That's my cue.
601,Tinny Tim,Oh my word!
602,Leela,"Hey, guess what guys!"
603,Zoidberg,What?
604,Fanrsworth,Congratulations!
605,Zoidberg,Mazel tov!
606,Amy,May stars in heaven bless your love!
607,Fry,Now could things get any worse.
608,Santa,Ho! Ho! Ho.
609,Lars,Stop screaming. That's just what the bomb wants us to do.
610,Zoidberg,I say do what it tells us.
611,Lars,"Don't worry, a bomb in a case is just like a head in a jar."
612,Leela,Oh Lars! No blowing us up make me love you even more.
613,Fry,Life saving goody goody ...
614,Farnsworth,"Well now that death has been staved off momentarily, let me be the first to say congratulations Leela and Lars."
615,Amy,Maid of honor!
616,Zoidberg,Maid of honor! Ohhh.
617,Fry,"I could make you happy too, if only you'd give me a chance."
618,Dr. Schlovinowitz,"You've done a wonderful job, Fry. When you first started, I thought she'd be dead within a narweek, which is six days I believe."
619,Fry-2,Nah. Leelu's a champ. She just needed someone to show her how to eat.
620,Dr. Schlovinowitz,Now that the kind of whale behavioral science they don't teach you in whale behavioral science class.
621,Fry,"So what's up, Dr. Schlovinowitz?"
622,Dr. Schlovinowitz,"This is a little hard for me to say Fry. You see, it's ... it's time we released Leelu back into the wild."
623,Dr. Schlovinowitz,I'm sorry. The decision is final. Plus we need the tank for the Loch Ness monster.
624,Fry-2,But that turned out to be a log with a Halloween mask stapled to it.
625,Dr. Schlovinowitz,"Yes, well, it still draws a crowd."
626,Fry-2,"I can't let this happen, she'll never be happy without me."
627,Elzar,I know you're broke and homeless but you still want a swank wedding reception so I whipped you up some real nice budge appetizers.
628,Lars,Mmmm. I can keep these down.
629,Elzar,"Okay! That's a big ""yes"" on the crud puffs. Try the shlimp cocktail."
630,Fry,There must be some way I can stop this wedding. What if I steal the wedding ring?
631,Bender,Already taken care of.
632,Fry,You think that'll be enough to stop the ceremony.
633,Bender,"Nope. I pulled the old switcheroo, so they won't even know the difference. Wait a minute, I think the copy I made cost more than this."
634,Fry,Cheap lousy Lars.
635,Bender,"Actually this is extremely nice, but I really went all out on the copy. It was sorta my gift to them."
636,Fry,I can't let this happen. She'll never be happy without me.
637,Fry-2,"It's not fair, we need each other."
638,Panucci,"Fry, you dumb sack, I don't care about your problems at all!"
639,Fry-2,You need your blanket Mr. Panucci.
640,Panucci,"I don't even want to be here. I only came 'cause you wheeled me. But if that narwal means so much to you, you gotta do something."
641,Fry-2,I know. But I can't just go chasing after her. That'd be nuts.
642,Panucci,"Ah, Sometimes you gotta be a little nuts. Let me introduce you to my cousin. He owns a small freighter. That's him, right behind us."
643,Fry-2,"Sir, I'd like to engage your ship for a trans-Arctic voyage to capture a Narwhal and bring it back to my room."
644,Panucci,"The mans is nuts, Leroy."
645,Leroy,"Professional whale keeper, eh? I've carried your type before and we don't get along. Oh, I agree with your values and your goals and your methods, but somehow we just never click on a personal level."
646,Fry-2,I'm not a professional anymore. Just a narwal loving private citizen.
647,Leroy,Then I'm you man. We'll take on three barrels of fresh sausage and sail at dawn.
648,Terry,Welcome to the wedding.
649,Fry,
650,Bender,"Yeah, once they try to sign that license, all hell will break look.  Oy vey."
651,LaBarbara,"Go on now, mon, don' cha' know nothin' about zippin' up a woman's frock?"
652,Slim,
653,Hermes,"Get your clumsy, muscular hands off my woman, Barbados."
654,LaBarbara,Hermes! Your body!
655,Slim,I always said you were a little backward.
656,Hermes,"Well, I always said you were a little forward ... with my wife."
657,Bystanders,ohhh!
658,Hermes,Consider yourself bird dogged.
659,LaBarbara,"That's my man. Take a boat, Barbados."
660,Bubblegum,"Brother, you gots to tell that sweet thing your time duplicate body is doomed."
661,Hermes,"Tomorrow morning. After the ""festivities""."
662,Bubblegum,"Yow, baby!"
663,Munda,Our little girl is finally getting married. And to a normal two eyed human.
664,Morris,"Eh, he's not good enough for her. Leela deserves a guy with a dozen eyes."
665,Munda,Quit trying to fix her up with Fly Mutant.
666,Father Changstein-el-Gamahl,"Dearly liked, we are gathered here before one or more gods, or fewer, to joining this couple in pretty good matrimony. If anyone objects to this union, let them speak now or forever hold their piece, or do something else."
667,Leroy,"It's been two years, Fry. We've caught a hundred and eight narwhals and set them all free again."
668,Fry-2,None of them were Leelu.
669,Inuit #1,But all of them were edible.
670,Inuit #2,Can we at least eat that one? I'm sick of sausage.
671,Fry-2,I'd know that modified extended tooth anywhere. To the boats!
672,Fry-2,"Leelu! Leelu! It's me, Fry."
673,Fry-2,"Oh, I've missed you too, Leelu. But we'll never be apart again because we care too much for each other. Fire!"
674,Father Changstein-el-Gamahl,"Now, if the couple will sign the wedding license."
675,Farnsworth,I warned him. I warned him a time paradox duplicate is always doomed.
676,Lars,What?
677,LaBarbara,"Oh, no, my man! He's essentially dead again."
678,Dr. Cahill,Relax ma'am. Your husband's original body will be repaired within one week.
679,LaBarbara,Nah uh uh. Not soon enough. Boy needs a daddy.
680,Slim,"Cruel runnings, mon."
681,Dr. Cahill,"Woopsy-doopsy, poopsy."
682,Hermes,"Well, let's get on with it. Don't let my doomed body and my doomed marriage stand in the way of your happiness."
683,Lars,"No, it's not right. We don't want our happy day tainted by misfortune and tragedy, do we?"
684,Leela,I'm OK with it.
685,Lars,"No, it's not right. The wedding is off."
686,Bender,Oh my goodness!
687,Fry,"Finally, a happy ending."
688,TV Announcer,And now it's time for Everybody Loves Hypnotoad.
689,Zoidberg,"Even in a depression, the entertainment industry thrives."
690,Fry,"Are you okay, Leela?"
691,Leela,"Yeah, I'm just a little down 'cause the only man I'll ever love left me at the altar. Plus I live in a dumpster."
692,Zoidberg,You stay out of my dumpster!
693,Announcer,We interrupt this episode of Everybody Loves Hypnotoad to bring you a special address from Earth President Nixon.
