,Characters,Quotes
2682,bart,"oh, you mean krusty the clown?"
2683,homer,"he's sort of a hero of yours, isn't he?"
2684,bart,are you kidding?  he's my idol!
2691,bart,look at him.  his clothes are so drab.
2692,lisa,his face is so flesh-colored and sad.
2693,bart,and his feet.  they're so small.
2699,bart,"dad, you're giving in to mob mentality!"
2700,homer,"no i'm not, i'm hopping on the bandwagon!"
2708,bart,"i bet i can prove krusty's innocent, but...  i need your help."
2710,bart,"oh, come on, lis, you know why."
2712,bart,"i'll never forgive you for making me say this, but..."
2718,bart,"sure, sideshow bob, but that doesn't bother me."
2719,bart,"attention, fellow children!  krusty didn't rob that store!"
2722,bart,"see that?  krusty wore big, floppy shoes, but he's got little feet,"
2724,bart,but sideshow bob really filled those shoes with these ugly feet!
2731,homer,"hey, turn it up!  i love hearing those wackos!"
2733,marge," when we were dating, he was sweeter... and more"
2743,lisa,"aw, come on, bart, not again!"
2744,bart," aw, where's your sense of humor."
2750,homer,"hey, barney, am i a pig?"
2753,homer,"  uh, i'd like some flowers."
2755,homer,"uh, you know, pretty ones, not dead."
2760,bart, a little pre-dinner entertainment.
2767,homer,"and, i made reservations at chez  paree!"
2768,marge,"oh, but homer, that's expensive!"
2769,homer,"it matters not, mon frere!"
2772,homer,"hello, this is mr... sam-son."
2774,homer,"no, i said samson, not simpson."
2776,bart," oh, man, i can't take it any more!"
2777,lisa,but i want to see what happens.
2778,bart,you <know> what happens.  they find captain quick's treasure.
2779,lisa,"bart, you're just like chilly, the elf who cannot love."
2781,bart,"we know who you are, ms. botz.  or should i say, ms. botzcowski."
2785,lisa,we caught her!  we caught the babysitter bandit!  she's tied up
2786,bart,ask if there's a reward.
2787,lisa,"is there a reward? ...  if she's convicted, we get t-shirts."
2793,homer,"lord help me, i'm just not that bright."
2794,marge,"oh, homer, don't say that.  the way i see it, you raised three"
2808,bart,uhhhhhh... straighten up and fly right?
2810,homer,"marge, could you get me another beer, please."
2811,marge,"just a second, homer.  lisa has some good news."
2813,homer,sure i do!  i just want to have a beer while i'm caring.
2814,homer,"pssst.  marge, come take a look at this."
2815,marge,oh... the little tiger tries so hard.
2816,homer,"just a little dim, i guess."
2819,bart,"hey, otto-man.  i got a big test today i am <not> ready for."
2823,bart,say... who's up for a little cram session?  i'll go first.
2825,bart,  and where'd they land?
2827,bart,and why'd they leave england?
2829,bart,cool!  history's coming alive!
2831,bart,"  think, simpson, think.  crisis brings out the best in you."
2833,bart,  nothing... must... take... test...
2835,bart,"  sharp, stabbing pains... in my stomach."
2839,bart,  huh?  who said that?  come closer...
2840,lisa,"everyone knows you're faking it, bart."
2841,bart,"well, everyone better keep their mouth shut."
2852,bart,"otto, you know i respect you.  i mean, you always let us throw"
2854,bart,"well, i've been failing a lot of tests recently."
2856,bart,"and, now they're talking about holding me back in the fourth grade"
2858,bart,i can make it so the other kids don't laugh at you so much.
2862,bart,perhaps another demonstration.  
2866,bart,"only geeks sit in the front seat.  from now on, you sit in the"
2868,bart,  so no one can see what you're doing!
2871,bart,"well, yeah, but don't say it like that..."
2872,bart," well, old timer, i guess this is the end of the road.  i know"
2873,lisa, prayer... the last refuge of a scoundrel.
2874,bart,"a teachers strike, a power failure, a blizzard... anything that'll"
2877,marge,remember to take a break if your arms go numb!
2879,lisa,"i heard you last night, bart.  you prayed for this.  now your"
2884,bart, we hold these truths to be self-evident...
2886,bart,  that all men are created equal...
2895,bart,gasp!  i passed!  i got a d-!  i passed!  
2896,homer,"we're proud of you, boy!"
2897,bart,thanks dad.  but part of this d minus belongs to god...
2901,marge,"  hitler, north dakota?"
2903,bart,blu|e!     |orange! |red!  purple!                         \&
2906,homer,|yellow!|        |          |red!  white!  black!  green!
2909,homer," of all the rip-off, screw job, chip joint..."
2910,homer,"so i say,  forget you, pal!  thanks for nothing!"
2912,homer,"d'oh!  if i had hair, you wouldn't be calling me that!"
2913,homer,"good morning,  moe's tavern!"
2915,marge,"just between us girls, he hasn't been this frisky in years!"
2919,homer,"come here, you.. heh heh heh."
2938,homer,"well, sir, for one thing, we have a problem every tuesday when"
2940,homer,"well, sir, they cut the head off the fish, then chop up the rest of"
2942,homer, and what does my little girl want?
2943,lisa,an absence of mood swings and some stability in my life.
2944,homer,uh...  how about a pony?
2950,homer,"d'oh!    dirty trick.  okay, i'm not going to kill you,"
2956,homer,"  karl, so that <wasn't> just a sweet voice i heard inside"
2965,homer,  a lot of you would think i was crazy if i did this.
2968,homer,"and the long-term benefits more than offsetting the one-time costs, for"
2970,homer,i dunno.  a hundred and two?
2973,homer,"oh, thank you, thank you, thank you!"
2978,marge,what on earth was that?
2979,homer,probably just the house settling.
2980,lisa,it looks like a vortex.  a gateway into another dimension.
2981,homer,"oooh, a vortex.    catch!"
2982,lisa,  ``quit throwing your garbage into our dimension.''
2983,lisa,i can feel an evil presence in this house.
2985,homer,"quiet, lisa.  you're scaring your mother."
2989,lisa,it's an ancient indian burial ground...
2990,bart,"man, this place has got everything!"
2996,bart,"hey, man, we own you.  let's see some blood!"
2998,bart,"come on, man, do it.  do the blood thing.  come on, do it."
3000,marge,"you, you speak english."
3012,marge,i'm sorry. your game is very nice.
3016,marge," mmmm.  for a superior race, they really rub it in."
3017,lisa,"once upon a midnight dreary,"
3022,homer,"""tapping at my chamber door --"
3029,homer,"""'tis some visiter entreating entrance at my chamber door --"
3033,homer,"""or madam, truly your forgiveness i implore;"
3043,homer,"""surely that is something at my window lattice;"
3046,homer,"""though thy crest be shorn and shaven, thou,"""
3055,homer,"""thy god hath lent thee -- by these angels he hath sent thee"
3056,homer," quaff, oh quaff this kind nepenthe and forget this lost lenore!"""
3060,homer,"""be that word our sign of<4> parting, bird or fiend!"""
3062,homer,"""get thee back into the tempest and the night's plutonian shore!"
3070,homer,"come back here, you little raven!"
3071,homer,"d'ah, grf, son-of-a, d'oh!"
3074,bart,"lisa, that wasn't scary.  not even for a poem."
3075,lisa,well it was written in 1845.  maybe people were easier to
3076,bart,"oh, yeah.  like when you look at ``friday the thirteenth, part 1''."
3081,lisa,"my brother's using worms, but i, who feel the tranquility"
3083,bart,i'm bart simpson.  who the hell are you?
3085,bart,"well, this is my day, and we do, sir."
3086,marge,"well, leave it to good ol' mary bailey to finally step in"
3087,homer," mary bailey.  well, if i was governor, i'd sure find"
3089,homer,like getting washington's birthday and lincoln's birthday
3090,marge,"you're late for work, homer."
3091,homer,so?  someone'll punch in for me.
3092,lisa,"try not to spill anything, dad."
3093,bart,"keep those mutants comin', homer!"
3108,homer,"i bet <you> could afford it, though."
3109,marge,"homer, we're a mary bailey family."
3110,homer,mary bailey isn't going to fire me if i don't vote for her.
3116,marge,i wonder if he's going to say anything about that horrible fish.
3117,homer,"oh, marge.  what's the big deal?"
3124,homer,"i hope burns and i can count on your support, honey."
3125,marge,"homer, i'm a bailey booster."
3126,homer,"oh, yeah?  well, <i'm> a burns booster."
3143,bart,is your boss governor yet?
3149,homer,"oh!  great toast, marge!"
3151,homer,"oh, and some reporters and a camera crew, but you don't have to"
3152,bart,"cool, man!  a media circus!"
3155,marge,mm mm.  i'm going to be ringing doorbells for mary bailey that night.
3156,homer,"d'oh!  kids, pleases leave the room.  i don't want you to see this."
3158,homer, please please please please please please please
3162,lisa,"mm.  well, as long as i'm asking something, can i ask him to"
3164,marge,"well, i think the non-card question is a valid..."
3165,homer,"marge! ... don't worry.  my daughter's very bright, and i'm sure"
3166,homer,"marge, get back in bed."
3167,marge," no, i'm just fine right here."
3168,homer,what's wrong?  i just want to snuggle.
3169,marge,i don't feel like snuggling.
3170,homer,what's that got to do with it?
3177,homer,"oh.  my dreams will go unfulfilled?  oh, no!  i don't like"
3178,marge,"homer, when a man's biggest dreams include seconds on"
3180,homer,there's only one thing worse than being a loser.  it's being one
3184,homer,"you know, boy, some of the players you see tonight may make it"
3185,bart,what?  aren't we going to see any washed-up major-leaguers?
3186,homer,sure!  we get a nice mix here.
3187,marge,last year you got a little rambunctious and mooned the poor umpire.
3188,homer,"marge, this ticket doesn't just give me a seat, it also gives me the"
3194,homer,"uh, it's simp-son, sir."
3197,bart,"  springfield kozy kourt motel, room 26,"
3198,homer,"wow!  flash baylor came onto my wife!  you've still got the magic,"
3202,homer,"don't fill up on those vegetables, kids.  save room for your nachos!"
3206,homer,because they might say no.
3207,lisa,i can't leave springfield!
3208,homer,it won't be so bad.  you'll die someplace else.
3210,homer,"oh, knock it off, flanders; don't start blubbering on me."
3211,lisa,i can't help but feel that if we had gotten to know each other
3215,homer,"well, i get up and dance, and i spell out the name of the city,"
3217,homer, i was too tense to enjoy the game.  every ounce of
3238,homer,"marge, where's the duff!?!"
3239,marge,"ohh, uh, we're all out, homer."
3241,marge,would you like some fruit juice?
3242,homer,"don't toy with me, woman!!"
3244,homer,"well, buggers can't be choosy."
3245,homer,"all right, knock it off!"
3247,homer,you've been rubbing my nose in it since i got here!
3251,homer,i wouldn't stay on a bet! 
3252,homer,lousy bragging know-it-all showoff...
3253,marge,what exactly did he say?
3254,homer,"get this.  he said, uh, he said..."
3255,marge,"well, how did he say it?"
3260,homer,"okay, okay, it wasn't how he said it, either."
3268,homer,  ``you are my brother.''
3272,homer,"``and yet, i feel a great sadness...'' "
3274,lisa,and i'm studying for the math fair.
3275,homer,too bad we don't live on a farm.
3279,homer,that shot is impossible!  jack nicholson himself couldn't make it!
3280,bart,"final score.  bart, forty-one.  homer... let's see..."
3283,bart,wow!  free balloons for everyone who enters!
3286,bart,i guess it's possible...
3288,bart,but dad!  i've never won anything in my life!
3289,homer,"son, this is the only time i'm ever gonna say this.  it is <not>"
3291,homer,what are you doing!  that putter is to you what a bat is
3295,homer,d'oh...  you wanna try a little harder son?  c'mon give it a girl's
3297,homer,your putter's name is charlene!
3299,homer,"it just is, that's why!  now this, is a picture of your enemy,"
3302,bart,grrrrrrrr... rrrrrrrrrrrrr!!!!!!  
3303,marge,"homer, i couldn't help overhearing you warp bart's mind."
3305,marge,i'm worried that you're making too big a deal of this silly little
3306,homer,"but marge, but this is our big chance to show up the flandereses. "
3307,marge,"well, i'm sure it is, but why do we want to do that?"
3308,homer,because sometimes the only way you can feel good about yourself is by
3309,bart,"hey lis, whaddya call those guys in chess that don't matter."
3310,lisa,"well, a blockaded bishop is of little value, but i think you're"
